drone,image,scaling_factor
20181029_D1_0900_0930,00482.jpg,0.12548783981203676
20181029_D1_0900_0930,00483.jpg,0.12550554196283792
20181029_D1_0900_0930,00484.jpg,0.12551522824996544
20181029_D1_0900_0930,00485.jpg,0.12552028096153342
20181029_D1_0900_0930,00486.jpg,0.1255278639840827
20181029_D1_0900_0930,00487.jpg,0.12550583425944595
20181029_D1_0900_0930,00488.jpg,0.12551125675751953
20181029_D1_0900_0930,00489.jpg,0.12553056516096897
20181029_D1_0900_0930,00490.jpg,0.1255519662099557
20181029_D1_0900_0930,00491.jpg,0.1255753985642677
20181029_D1_0900_0930,00492.jpg,0.12556620342327035
20181029_D1_0900_0930,00493.jpg,0.12558630139345148
20181029_D1_0900_0930,00494.jpg,0.1255916307400804
20181029_D1_0900_0930,00495.jpg,0.12561808869325203
20181029_D1_0900_0930,00496.jpg,0.12554912042540903
20181029_D1_0900_0930,00497.jpg,0.12555445281575048
20181029_D1_0900_0930,00498.jpg,0.12556033316441184
20181029_D1_0900_0930,00499.jpg,0.1256195304960637
20181029_D1_0900_0930,00500.jpg,0.1256382429116717
20181029_D1_0900_0930,00501.jpg,0.12564974904260806
20181029_D1_0900_0930,00502.jpg,0.12565962784093454
20181029_D1_0900_0930,00503.jpg,0.12566561385786587
20181029_D1_0900_0930,00504.jpg,0.12568606847020264
20181029_D1_0900_0930,00505.jpg,0.12568820244173418
20181029_D1_0900_0930,00506.jpg,0.1256894072247867
20181029_D1_0900_0930,00507.jpg,0.12571863696318406
20181029_D1_0900_0930,00508.jpg,0.12572646636554688
20181029_D1_0900_0930,00509.jpg,0.12573773958905496
20181029_D1_0900_0930,00510.jpg,0.12574873061590075
20181029_D1_0900_0930,00511.jpg,0.12576579752073738
20181029_D1_0900_0930,00512.jpg,0.12576955981362373
20181029_D1_0900_0930,00513.jpg,0.12578989838052837
20181029_D1_0900_0930,00514.jpg,0.1257945470479716
20181029_D1_0900_0930,00515.jpg,0.12580797103995536
20181029_D1_0900_0930,00516.jpg,0.12584941119405724
20181029_D1_0900_0930,00517.jpg,0.1258327163373847
20181029_D1_0900_0930,00518.jpg,0.1258415606803822
20181029_D1_0900_0930,00519.jpg,0.12585412288164746
20181029_D1_0900_0930,00520.jpg,0.12587003645991174
20181029_D1_0900_0930,00521.jpg,0.12587524441273565
20181029_D1_0900_0930,00522.jpg,0.12588093644987927
20181029_D1_0900_0930,00523.jpg,0.12589372906328158
20181029_D1_0900_0930,00524.jpg,0.12583300852678211
20181029_D1_0900_0930,00525.jpg,0.12587853933091128
20181029_D1_0900_0930,00526.jpg,0.12588363558922286
20181029_D1_0900_0930,00527.jpg,0.1258936348527251
20181029_D1_0900_0930,00528.jpg,0.1259125875241836
20181029_D1_0900_0930,00529.jpg,0.12593763272999184
20181029_D1_0900_0930,00530.jpg,0.1259464953679327
20181029_D1_0900_0930,00531.jpg,0.12599325171684614
20181029_D1_0900_0930,00532.jpg,0.1260013400220112
20181029_D1_0900_0930,00533.jpg,0.12601077885907966
20181029_D1_0900_0930,00534.jpg,0.12602455225114426
20181029_D1_0900_0930,00535.jpg,0.12608780055323787
20181029_D1_0900_0930,00536.jpg,0.12610212675877408
20181029_D1_0900_0930,00537.jpg,0.12611690075462734
20181029_D1_0900_0930,00538.jpg,0.12611097287250447
20181029_D1_0900_0930,00539.jpg,0.1260489379002412
20181029_D1_0900_0930,00540.jpg,0.12607722873080943
20181029_D1_0900_0930,00541.jpg,0.12607088873646682
20181029_D1_0900_0930,00542.jpg,0.12604760138027465
20181029_D1_0900_0930,00543.jpg,0.12601375427941383
20181029_D1_0900_0930,00544.jpg,0.12596956780459787
20181029_D1_0900_0930,00545.jpg,0.125970796379962
20181029_D1_0900_0930,00546.jpg,0.1258667534407642
20181029_D1_0900_0930,00547.jpg,0.12586525219728906
20181029_D1_0900_0930,00548.jpg,0.12586441313977265
20181029_D1_0900_0930,00549.jpg,0.1258433284414544
20181029_D1_0900_0930,00550.jpg,0.12583840062259755
20181029_D1_0900_0930,00551.jpg,0.12581732677373125
20181029_D1_0900_0930,00552.jpg,0.1258065888596678
20181029_D1_0900_0930,00553.jpg,0.12575007955102094
20181029_D1_0900_0930,00554.jpg,0.12574500035298247
20181029_D1_0900_0930,00555.jpg,0.12573933829861153
20181029_D1_0900_0930,00556.jpg,0.12576307185504482
20181029_D1_0900_0930,00557.jpg,0.1257336533423401
20181029_D1_0900_0930,00558.jpg,0.12568043876236723
20181029_D1_0900_0930,00559.jpg,0.12561139658581202
20181029_D1_0900_0930,00560.jpg,0.12563853807833733
20181029_D1_0900_0930,00561.jpg,0.1256500705155212
20181029_D1_0900_0930,00562.jpg,0.12561139522838213
20181029_D1_0900_0930,00563.jpg,0.12553038336047045
20181029_D1_0900_0930,00564.jpg,0.12545337648983543
20181029_D1_0900_0930,00565.jpg,0.1255232865118494
20181029_D1_0900_0930,00566.jpg,0.125547925989572
20181029_D1_0900_0930,00567.jpg,0.1255128109575031
20181029_D1_0900_0930,00568.jpg,0.12552753276985162
20181029_D1_0900_0930,00569.jpg,0.1254368638608473
20181029_D1_0900_0930,00570.jpg,0.12542448338026974
20181029_D1_0900_0930,00571.jpg,0.12548653287232372
20181029_D1_0900_0930,00572.jpg,0.1255237439092781
20181029_D1_0900_0930,00573.jpg,0.12551990832752213
20181029_D1_0900_0930,00574.jpg,0.12553513070075722
20181029_D1_0900_0930,00575.jpg,0.12546625247466686
20181029_D1_0900_0930,00576.jpg,0.1254403092881757
20181029_D1_0900_0930,00577.jpg,0.1253969827269575
20181029_D1_0900_0930,00578.jpg,0.12534383185719253
20181029_D1_0900_0930,00579.jpg,0.12536740805841065
20181029_D1_0900_0930,00580.jpg,0.12542880727678782
20181029_D1_0900_0930,00581.jpg,0.12545201944533635
20181029_D1_0900_0930,00582.jpg,0.12543011980397623
20181029_D1_0900_0930,00583.jpg,0.1254138759904655
20181029_D1_0900_0930,00584.jpg,0.12539451534369175
20181029_D1_0900_0930,00585.jpg,0.1254107692846602
20181029_D1_0900_0930,00586.jpg,0.1253748963398455
20181029_D1_0900_0930,00587.jpg,0.12532951697306016
20181029_D1_0900_0930,00588.jpg,0.12532624659492586
20181029_D1_0900_0930,00589.jpg,0.1253283298462602
20181029_D1_0900_0930,00590.jpg,0.12531549058207214
20181029_D1_0900_0930,00591.jpg,0.12533440999104067
20181029_D1_0900_0930,00592.jpg,0.12535014480805504
20181029_D1_0900_0930,00593.jpg,0.12534913724849578
20181029_D1_0900_0930,00594.jpg,0.12540676399250084
20181029_D1_0900_0930,00595.jpg,0.12544820359217546
20181029_D1_0900_0930,00596.jpg,0.1254312710369003
20181029_D1_0900_0930,00597.jpg,0.1254419091516871
20181029_D1_0900_0930,00598.jpg,0.12543410083761858
20181029_D1_0900_0930,00599.jpg,0.12541633749461759
20181029_D1_0900_0930,00600.jpg,0.12545034384366005
20181029_D1_0900_0930,00601.jpg,0.12545057679144758
20181029_D1_0900_0930,00602.jpg,0.12544518662735732
20181029_D1_0900_0930,00603.jpg,0.12544369334810723
20181029_D1_0900_0930,00604.jpg,0.1254781426592224
20181029_D1_0900_0930,00605.jpg,0.12549114455987948
20181029_D1_0900_0930,00606.jpg,0.12550558733740158
20181029_D1_0900_0930,00607.jpg,0.12551665719947405
20181029_D1_0900_0930,00608.jpg,0.12552458429833743
20181029_D1_0900_0930,00609.jpg,0.12553096987832066
20181029_D1_0900_0930,00610.jpg,0.1255507466406427
20181029_D1_0900_0930,00611.jpg,0.1255595309694517
20181029_D1_0900_0930,00612.jpg,0.12558564252435722
20181029_D1_0900_0930,00613.jpg,0.12558621814822812
20181029_D1_0900_0930,00614.jpg,0.12564015336476256
20181029_D1_0900_0930,00615.jpg,0.12568624148811286
20181029_D1_0900_0930,00616.jpg,0.1256960960305221
20181029_D1_0900_0930,00617.jpg,0.12570678664047236
20181029_D1_0900_0930,00618.jpg,0.12573266157682753
20181029_D1_0900_0930,00619.jpg,0.12576573728775473
20181029_D1_0900_0930,00620.jpg,0.12579096545291654
20181029_D1_0900_0930,00621.jpg,0.1258132729711062
20181029_D1_0900_0930,00622.jpg,0.12582715997494973
20181029_D1_0900_0930,00623.jpg,0.1258250900099102
20181029_D1_0900_0930,00624.jpg,0.12584658394748796
20181029_D1_0900_0930,00625.jpg,0.12586101020348028
20181029_D1_0900_0930,00626.jpg,0.12587988243470927
20181029_D1_0900_0930,00627.jpg,0.1258986808641108
20181029_D1_0900_0930,00628.jpg,0.1258780723101544
20181029_D1_0900_0930,00629.jpg,0.1258914607199157
20181029_D1_0900_0930,00630.jpg,0.12592142154935576
20181029_D1_0900_0930,00631.jpg,0.12581827244775923
20181029_D1_0900_0930,00632.jpg,0.12585063982543845
20181029_D1_0900_0930,00633.jpg,0.12586060860172468
20181029_D1_0900_0930,00634.jpg,0.12588696821413592
20181029_D1_0900_0930,00635.jpg,0.12590510977327946
20181029_D1_0900_0930,00636.jpg,0.1258170686579005
20181029_D1_0900_0930,00637.jpg,0.1258253700912896
20181029_D1_0900_0930,00638.jpg,0.12584997118832505
20181029_D1_0900_0930,00639.jpg,0.12583549149469547
20181029_D1_0900_0930,00640.jpg,0.1258132074704067
20181029_D1_0900_0930,00641.jpg,0.1258258970646468
20181029_D1_0900_0930,00642.jpg,0.12579678143574252
20181029_D1_0900_0930,00643.jpg,0.12578383864077333
20181029_D1_0900_0930,00644.jpg,0.1257961269969389
20181029_D1_0900_0930,00645.jpg,0.1257877836711818
20181029_D1_0900_0930,00646.jpg,0.1256661573704583
20181029_D1_0900_0930,00647.jpg,0.1256472143630876
20181029_D1_0900_0930,00648.jpg,0.1256031528684364
20181029_D1_0900_0930,00649.jpg,0.12557819363817435
20181029_D1_0900_0930,00650.jpg,0.12554182147386123
20181029_D1_0900_0930,00651.jpg,0.1254910974516632
20181029_D1_0900_0930,00652.jpg,0.12550695537223783
20181029_D1_0900_0930,00653.jpg,0.125488104040438
20181029_D1_0900_0930,00654.jpg,0.12550991378346668
20181029_D1_0900_0930,00655.jpg,0.12553563282608537
20181029_D1_0900_0930,00656.jpg,0.12552462863180824
20181029_D1_0900_0930,00657.jpg,0.12552595868494337
20181029_D1_0900_0930,00658.jpg,0.12554317814845956
20181029_D1_0900_0930,00659.jpg,0.12556923156126149
20181029_D1_0900_0930,00660.jpg,0.12550897895006238
20181029_D1_0900_0930,00661.jpg,0.12553227036744782
20181029_D1_0900_0930,00662.jpg,0.12553002089583593
20181029_D1_0900_0930,00663.jpg,0.12554948101921898
20181029_D1_0900_0930,00664.jpg,0.12560562807791986
20181029_D1_0900_0930,00665.jpg,0.12560053986836803
20181029_D1_0900_0930,00666.jpg,0.12557529837761772
20181029_D1_0900_0930,00667.jpg,0.1255806522158046
20181029_D1_0900_0930,00668.jpg,0.12551606237157334
20181029_D1_0900_0930,00669.jpg,0.12551231189502912
20181029_D1_0900_0930,00670.jpg,0.1255307451568071
20181029_D1_0900_0930,00671.jpg,0.12555582166806753
20181029_D1_0900_0930,00672.jpg,0.12553593118636105
20181029_D1_0900_0930,00673.jpg,0.12550952353264455
20181029_D1_0900_0930,00674.jpg,0.1255455344004589
20181029_D1_0900_0930,00675.jpg,0.12558444049585932
20181029_D1_0900_0930,00676.jpg,0.1255137409653266
20181029_D1_0900_0930,00677.jpg,0.12552776179181102
20181029_D1_0900_0930,00678.jpg,0.1254905806538957
20181029_D1_0900_0930,00679.jpg,0.1254788522171657
20181029_D1_0900_0930,00680.jpg,0.1254968336777734
20181029_D1_0900_0930,00681.jpg,0.1255187891925575
20181029_D1_0900_0930,00682.jpg,0.1254998101400737
20181029_D1_0900_0930,00683.jpg,0.12549648022263155
20181029_D1_0900_0930,00684.jpg,0.12551474961789644
20181029_D1_0900_0930,00685.jpg,0.1255141941748684
20181029_D1_0900_0930,00686.jpg,0.1255371471592883
20181029_D1_0900_0930,00687.jpg,0.1255000723508853
20181029_D1_0900_0930,00688.jpg,0.12550103426790518
20181029_D1_0900_0930,00689.jpg,0.12548371130918456
20181029_D1_0900_0930,00690.jpg,0.12550966763174218
20181029_D1_0900_0930,00691.jpg,0.1255269682944985
20181029_D1_0900_0930,00692.jpg,0.12551461952146242
20181029_D1_0900_0930,00693.jpg,0.1255295934698825
20181029_D1_0900_0930,00694.jpg,0.1254951507138184
20181029_D1_0900_0930,00695.jpg,0.1255027354487096
20181029_D1_0900_0930,00696.jpg,0.12549260384789404
20181029_D1_0900_0930,00697.jpg,0.12550206671959335
20181029_D1_0900_0930,00698.jpg,0.12549898515470032
20181029_D1_0900_0930,00699.jpg,0.1254422708920398
20181029_D1_0900_0930,00700.jpg,0.1254343506867634
20181029_D1_0900_0930,00701.jpg,0.12545205360675601
20181029_D1_0900_0930,00702.jpg,0.12548374596358933
20181029_D1_0900_0930,00703.jpg,0.12544539121387113
20181029_D1_0900_0930,00704.jpg,0.12545965556240904
20181029_D1_0900_0930,00705.jpg,0.12546592605129697
20181029_D1_0900_0930,00706.jpg,0.1254818393999135
20181029_D1_0900_0930,00707.jpg,0.12549880643351163
20181029_D1_0900_0930,00708.jpg,0.12546543185045209
20181029_D1_0900_0930,00709.jpg,0.1254860220670365
20181029_D1_0900_0930,00710.jpg,0.12550984943898558
20181029_D1_0900_0930,00711.jpg,0.12550552248933153
20181029_D1_0900_0930,00712.jpg,0.12550381992069373
20181029_D1_0900_0930,00713.jpg,0.12548902687301497
20181029_D1_0900_0930,00714.jpg,0.12549718803696508
20181029_D1_0900_0930,00715.jpg,0.1254776265830071
20181029_D1_0900_0930,00716.jpg,0.12548347040751107
20181029_D1_0900_0930,00717.jpg,0.12550861041368527
20181029_D1_0900_0930,00718.jpg,0.12552972566785284
20181029_D1_0900_0930,00719.jpg,0.12541502849729683
20181029_D1_0900_0930,00720.jpg,0.12543540313447232
20181029_D1_0900_0930,00721.jpg,0.12545043592548877
20181029_D1_0900_0930,00722.jpg,0.12547939585990373
20181029_D1_0900_0930,00723.jpg,0.12549964565281863
20181029_D1_0900_0930,00724.jpg,0.12547406895224453
20181029_D1_0900_0930,00725.jpg,0.1254982808758259
20181029_D1_0900_0930,00726.jpg,0.12551350658077837
20181029_D1_0900_0930,00727.jpg,0.12553904915794967
20181029_D1_0900_0930,00728.jpg,0.1255478881410088
20181029_D1_0900_0930,00729.jpg,0.1255722321435407
20181029_D1_0900_0930,00730.jpg,0.1255959154290144
20181029_D1_0900_0930,00731.jpg,0.12561041884653312
20181029_D1_0900_0930,00732.jpg,0.1256355993668024
20181029_D1_0900_0930,00733.jpg,0.12565900391791687
20181029_D1_0900_0930,00734.jpg,0.12566163652271684
20181029_D1_0900_0930,00735.jpg,0.1257139161344839
20181029_D1_0900_0930,00736.jpg,0.12573907346583177
20181029_D1_0900_0930,00737.jpg,0.12574895930900595
20181029_D1_0900_0930,00738.jpg,0.12576142530402631
20181029_D1_0900_0930,00739.jpg,0.12577629851886177
20181029_D1_0900_0930,00740.jpg,0.12579107440579562
20181029_D1_0900_0930,00741.jpg,0.12580907266085753
20181029_D1_0900_0930,00742.jpg,0.12580187340698998
20181029_D1_0900_0930,00743.jpg,0.12581164953762494
20181029_D1_0900_0930,00744.jpg,0.12581263667912376
20181029_D1_0900_0930,00745.jpg,0.12582594906548597
20181029_D1_0900_0930,00746.jpg,0.12577065556677092
20181029_D1_0900_0930,00747.jpg,0.12577683514149499
20181029_D1_0900_0930,00748.jpg,0.12580954074239264
20181029_D1_0900_0930,00749.jpg,0.12582034012504692
20181029_D1_0900_0930,00750.jpg,0.1259011709519203
20181029_D1_0900_0930,00751.jpg,0.12592254237643064
20181029_D1_0900_0930,00752.jpg,0.12593244257431827
20181029_D1_0900_0930,00753.jpg,0.12591416318352244
20181029_D1_0900_0930,00754.jpg,0.12591202572566304
20181029_D1_0900_0930,00755.jpg,0.12596029117591218
20181029_D1_0900_0930,00756.jpg,0.12596556118273255
20181029_D1_0900_0930,00757.jpg,0.1259850254623822
20181029_D1_0900_0930,00758.jpg,0.12597326930152855
20181029_D1_0900_0930,00759.jpg,0.12599106955836126
20181029_D1_0900_0930,00760.jpg,0.12598156295233623
20181029_D1_0900_0930,00761.jpg,0.12597345365246604
20181029_D1_0900_0930,00762.jpg,0.1259799989597262
20181029_D1_0900_0930,00763.jpg,0.12590912677100466
20181029_D1_0900_0930,00764.jpg,0.12591439250133107
20181029_D1_0900_0930,00765.jpg,0.1259485735383655
20181029_D1_0900_0930,00766.jpg,0.12592634349418722
20181029_D1_0900_0930,00767.jpg,0.12592831418025993
20181029_D1_0900_0930,00768.jpg,0.1259295066808796
20181029_D1_0900_0930,00769.jpg,0.12584649578897014
20181029_D1_0900_0930,00770.jpg,0.12581016658396807
20181029_D1_0900_0930,00771.jpg,0.12573199133494165
20181029_D1_0900_0930,00772.jpg,0.12570099523447636
20181029_D1_0900_0930,00773.jpg,0.1256993931451629
20181029_D1_0900_0930,00774.jpg,0.12570507093030628
20181029_D1_0900_0930,00775.jpg,0.12572206211293363
20181029_D1_0900_0930,00776.jpg,0.1257209231520689
20181029_D1_0900_0930,00777.jpg,0.12566275708832159
20181029_D1_0900_0930,00778.jpg,0.12560900009424045
20181029_D1_0900_0930,00779.jpg,0.12557282722923072
20181029_D1_0900_0930,00780.jpg,0.1255605512367385
20181029_D1_0900_0930,00781.jpg,0.12552507632460105
20181029_D1_0900_0930,00782.jpg,0.12550566418076478
20181029_D1_0900_0930,00783.jpg,0.12549620201001604
20181029_D1_0900_0930,00784.jpg,0.12547974516540766
20181029_D1_0900_0930,00785.jpg,0.12546063622854436
20181029_D1_0900_0930,00786.jpg,0.1254718192316773
20181029_D1_0900_0930,00787.jpg,0.1254526924211765
20181029_D1_0900_0930,00788.jpg,0.12547116268272415
20181029_D1_0900_0930,00789.jpg,0.1254200159404529
20181029_D1_0900_0930,00790.jpg,0.12538495485290999
20181029_D1_0900_0930,00791.jpg,0.12540218748834037
20181029_D1_0900_0930,00792.jpg,0.1253934524677186
20181029_D1_0900_0930,00793.jpg,0.12544565018484263
20181029_D1_0900_0930,00794.jpg,0.1254588807407563
20181029_D1_0900_0930,00795.jpg,0.12548392007377893
20181029_D1_0900_0930,00796.jpg,0.1254378886864363
20181029_D1_0900_0930,00797.jpg,0.125458003071327
20181029_D1_0900_0930,00798.jpg,0.12534176580661147
20181029_D1_0900_0930,00799.jpg,0.12530823356156906
20181029_D1_0900_0930,00800.jpg,0.12527597016091124
20181029_D1_0900_0930,00801.jpg,0.12529731018639279
20181029_D1_0900_0930,00802.jpg,0.1253171361781765
20181029_D1_0900_0930,00803.jpg,0.1253301087515974
20181029_D1_0900_0930,00804.jpg,0.12530229908207782
20181029_D1_0900_0930,00805.jpg,0.12518990264340546
20181029_D1_0900_0930,00806.jpg,0.12518234762924801
20181029_D1_0900_0930,00807.jpg,0.1251789899284323
20181029_D1_0900_0930,00808.jpg,0.12519055776490637
20181029_D1_0900_0930,00809.jpg,0.12518062561177798
20181029_D1_0900_0930,00810.jpg,0.1251398166013083
20181029_D1_0900_0930,00811.jpg,0.12519356370478982
20181029_D1_0900_0930,00812.jpg,0.12521617359737877
20181029_D1_0900_0930,00813.jpg,0.12519821143372045
20181029_D1_0900_0930,00814.jpg,0.12517935305904437
20181029_D1_0900_0930,00815.jpg,0.12515950077936014
20181029_D1_0900_0930,00816.jpg,0.12510820552968616
20181029_D1_0900_0930,00817.jpg,0.12504251105197267
20181029_D1_0900_0930,00818.jpg,0.12508511763608748
20181029_D1_0900_0930,00819.jpg,0.1250996559074141
20181029_D1_0900_0930,00820.jpg,0.1250980917742634
20181029_D1_0900_0930,00821.jpg,0.12511021991736487
20181029_D1_0900_0930,00822.jpg,0.12512330693972848
20181029_D1_0900_0930,00823.jpg,0.12511781926537702
20181029_D1_0900_0930,00824.jpg,0.12501547179427583
20181029_D1_0900_0930,00825.jpg,0.1250172300508681
20181029_D1_0900_0930,00826.jpg,0.12503523550789106
20181029_D1_0900_0930,00827.jpg,0.12501352088988685
20181029_D1_0900_0930,00828.jpg,0.1250409027831634
20181029_D1_0900_0930,00829.jpg,0.12500375826787835
20181029_D1_0900_0930,00830.jpg,0.12506916621945424
20181029_D1_0900_0930,00831.jpg,0.1251135523718178
20181029_D1_0900_0930,00832.jpg,0.12507388976520015
20181029_D1_0900_0930,00833.jpg,0.12506926604440743
20181029_D1_0900_0930,00834.jpg,0.12505892600976481
20181029_D1_0900_0930,00835.jpg,0.12498348262279717
20181029_D1_0900_0930,00836.jpg,0.1249569274117953
20181029_D1_0900_0930,00837.jpg,0.12496639633227158
20181029_D1_0900_0930,00838.jpg,0.12503356839683621
20181029_D1_0900_0930,00839.jpg,0.12498306356822438
20181029_D1_0900_0930,00840.jpg,0.1249333962391135
20181029_D1_0900_0930,00841.jpg,0.12495419474124136
20181029_D1_0900_0930,00842.jpg,0.12497634323579608
20181029_D1_0900_0930,00843.jpg,0.12501053114695188
20181029_D1_0900_0930,00844.jpg,0.12510204015919263
20181029_D1_0900_0930,00845.jpg,0.12511177403413806
20181029_D1_0900_0930,00846.jpg,0.12512621383560982
20181029_D1_0900_0930,00847.jpg,0.12521459889407352
20181029_D1_0900_0930,00848.jpg,0.12525351435297316
20181029_D1_0900_0930,00849.jpg,0.12528678062285797
20181029_D1_0900_0930,00850.jpg,0.1253159249917058
20181029_D1_0900_0930,00851.jpg,0.12534046458927486
20181029_D1_0900_0930,00852.jpg,0.1253584887592263
20181029_D1_0900_0930,00853.jpg,0.12538912096132188
20181029_D1_0900_0930,00854.jpg,0.12542325331036033
20181029_D1_0900_0930,00855.jpg,0.1254501070168447
20181029_D1_0900_0930,00856.jpg,0.1254695050886699
20181029_D1_0900_0930,00857.jpg,0.12551175016980737
20181029_D1_0900_0930,00858.jpg,0.1255212598714384
20181029_D1_0900_0930,00859.jpg,0.12550690959333116
20181029_D1_0900_0930,00860.jpg,0.12549928246406072
20181029_D1_0900_0930,00861.jpg,0.1255339124231422
20181029_D1_0900_0930,00862.jpg,0.12561017082492268
20181029_D1_0900_0930,00863.jpg,0.12553790402854836
20181029_D1_0900_0930,00864.jpg,0.12555559021832835
20181029_D1_0900_0930,00865.jpg,0.1255421749010336
20181029_D1_0900_0930,00866.jpg,0.12552843942831862
20181029_D1_0900_0930,00867.jpg,0.12554831979334904
20181029_D1_0900_0930,00868.jpg,0.12557185415247774
20181029_D1_0900_0930,00869.jpg,0.12553346292055703
20181029_D1_0900_0930,00870.jpg,0.12556011708656536
20181029_D1_0900_0930,00871.jpg,0.12554529813123896
20181029_D1_0900_0930,00872.jpg,0.12558827852335247
20181029_D1_0900_0930,00873.jpg,0.12555593862654083
20181029_D1_0900_0930,00874.jpg,0.12554370946066443
20181029_D1_0900_0930,00875.jpg,0.1254893116312597
20181029_D1_0900_0930,00876.jpg,0.12548912019780797
20181029_D1_0900_0930,00877.jpg,0.1255135822337991
20181029_D1_0900_0930,00878.jpg,0.125448727092567
20181029_D1_0900_0930,00879.jpg,0.12545971889362414
20181029_D1_0900_0930,00880.jpg,0.12548860100344572
20181029_D1_0900_0930,00881.jpg,0.12558197212011663
20181029_D1_0900_0930,00882.jpg,0.12554237634313015
20181029_D1_0900_0930,00883.jpg,0.12551141778585284
20181029_D1_0900_0930,00884.jpg,0.12547021927676616
20181029_D1_0900_0930,00885.jpg,0.12548729977017317
20181029_D1_0900_0930,00886.jpg,0.125540104838104
20181029_D1_0900_0930,00887.jpg,0.12551670720424787
20181029_D1_0900_0930,00888.jpg,0.1255277603809896
20181029_D1_0900_0930,00889.jpg,0.12552302808460744
20181029_D1_0900_0930,00890.jpg,0.1254720492132543
20181029_D1_0900_0930,00891.jpg,0.12540166297724695
20181029_D1_0900_0930,00892.jpg,0.12541525954640298
20181029_D1_0900_0930,00893.jpg,0.12541288743486279
20181029_D1_0900_0930,00894.jpg,0.12537775894617442
20181029_D1_0900_0930,00895.jpg,0.12536056443978577
20181029_D1_0900_0930,00896.jpg,0.1253601576430471
20181029_D1_0900_0930,00897.jpg,0.12531580872074635
20181029_D1_0900_0930,00898.jpg,0.1253259917894259
20181029_D1_0900_0930,00899.jpg,0.12527349210859182
20181029_D1_0900_0930,00900.jpg,0.12522905797912418
20181029_D1_0900_0930,00901.jpg,0.12526080771951925
20181029_D1_0900_0930,00902.jpg,0.12526925555972881
20181029_D1_0900_0930,00903.jpg,0.1252748092780984
20181029_D1_0900_0930,00904.jpg,0.1252964301964343
20181029_D1_0900_0930,00905.jpg,0.12525445476502434
20181029_D1_0900_0930,00906.jpg,0.1252350840819032
20181029_D1_0900_0930,00907.jpg,0.12530104834408545
20181029_D1_0900_0930,00908.jpg,0.1253151891127446
20181029_D1_0900_0930,00909.jpg,0.12534529662070082
20181029_D1_0900_0930,00910.jpg,0.12526167343880548
20181029_D1_0900_0930,00911.jpg,0.12527256041925686
20181029_D1_0900_0930,00912.jpg,0.12528346907563814
20181029_D1_0900_0930,00913.jpg,0.12531704462271287
20181029_D1_0900_0930,00914.jpg,0.1253072500743866
20181029_D1_0900_0930,00915.jpg,0.12528431231143264
20181029_D1_0900_0930,00916.jpg,0.12521451136229364
20181029_D1_0900_0930,00917.jpg,0.12519054673585978
20181029_D1_0900_0930,00918.jpg,0.1252195828309024
20181029_D1_0900_0930,00919.jpg,0.1252381644590964
20181029_D1_0900_0930,00920.jpg,0.12521429109484075
20181029_D1_0900_0930,00921.jpg,0.1252275845615709
20181029_D1_0900_0930,00922.jpg,0.12528738634189387
20181029_D1_0900_0930,00923.jpg,0.12531133511238457
20181029_D1_0900_0930,00924.jpg,0.12530430651570623
20181029_D1_0900_0930,00925.jpg,0.12533363543286297
20181029_D1_0900_0930,00926.jpg,0.12534366394475252
20181029_D1_0900_0930,00927.jpg,0.1253607298969186
20181029_D1_0900_0930,00928.jpg,0.12530520098155168
20181029_D1_0900_0930,00929.jpg,0.1253118454642582
20181029_D1_0900_0930,00930.jpg,0.1253213132391763
20181029_D1_0900_0930,00931.jpg,0.1252750649051729
20181029_D1_0900_0930,00932.jpg,0.12528942611864372
20181029_D1_0900_0930,00933.jpg,0.12530245567405096
20181029_D1_0900_0930,00934.jpg,0.12531017126198793
20181029_D1_0900_0930,00935.jpg,0.12534008019624332
20181029_D1_0900_0930,00936.jpg,0.12533978303653165
20181029_D1_0900_0930,00937.jpg,0.12536381505498578
20181029_D1_0900_0930,00938.jpg,0.12537032025816103
20181029_D1_0900_0930,00939.jpg,0.12538522765349058
20181029_D1_0900_0930,00940.jpg,0.12542545139207448
20181029_D1_0900_0930,00941.jpg,0.12541920709161286
20181029_D1_0900_0930,00942.jpg,0.1254331040069709
20181029_D1_0900_0930,00943.jpg,0.12537174823829428
20181029_D1_0900_0930,00944.jpg,0.12537249074190862
20181029_D1_0900_0930,00945.jpg,0.1254540336612465
20181029_D1_0900_0930,00946.jpg,0.1254718514877343
20181029_D1_0900_0930,00947.jpg,0.12547234677544117
20181029_D1_0900_0930,00948.jpg,0.12549078932603924
20181029_D1_0900_0930,00949.jpg,0.12542745968642818
20181029_D1_0900_0930,00950.jpg,0.12544440600845597
20181029_D1_0900_0930,00951.jpg,0.12545309428155765
20181029_D1_0900_0930,00952.jpg,0.1254737879273153
20181029_D1_0900_0930,00953.jpg,0.1254289686338854
20181029_D1_0900_0930,00954.jpg,0.12543645727982486
20181029_D1_0900_0930,00955.jpg,0.12544850302626157
20181029_D1_0900_0930,00956.jpg,0.12546090224764328
20181029_D1_0900_0930,00957.jpg,0.12548118685623713
20181029_D1_0900_0930,00958.jpg,0.12549636081556523
20181029_D1_0900_0930,00959.jpg,0.12546920540838247
20181029_D1_0900_0930,00960.jpg,0.1255027509466372
20181029_D1_0900_0930,00961.jpg,0.12550762701927326
20181029_D1_0900_0930,00962.jpg,0.1255507313575873
20181029_D1_0900_0930,00963.jpg,0.12557024080454654
